invoice_id,store_id,customer_id,invoice_date,discount
756,76,1368,6/24/2022,$4.61
757,89,429,1/12/2022,$1.95
758,49,1122,7/1/2022,$5.19
759,54,912,6/2/2023,$1.27
760,61,1743,8/16/2022,$3.03
761,79,1737,3/27/2022,$5.53
762,97,947,5/17/2022,$6.50
763,63,1321,8/20/2022,$2.29
764,63,530,10/31/2021,$8.90
765,62,476,4/26/2022,$1.51
766,90,991,6/8/2021,$7.75
767,13,1741,2/12/2022,$5.20
768,84,89,11/11/2022,$5.09
769,62,1280,9/25/2022,$2.16
770,11,381,9/21/2021,$2.07
771,58,1118,9/26/2021,$4.10
772,63,540,8/10/2022,$7.99
773,77,1239,4/7/2022,$9.66
774,81,432,1/1/2021,$4.36
775,88,1855,5/16/2022,$3.84
776,36,461,8/22/2021,$6.00
777,61,130,8/25/2020,$9.24
778,87,906,10/3/2022,$3.15
779,52,938,11/4/2022,$1.97
780,24,693,9/25/2020,$2.16
781,74,351,8/11/2021,$5.35
782,98,23,9/15/2022,$7.38
783,75,1402,8/27/2020,$4.00
784,74,1405,8/24/2021,$4.97
785,71,525,9/29/2021,$6.12
786,72,1173,5/4/2021,$4.75
787,14,1439,3/14/2021,$8.55
788,54,1842,6/13/2022,$0.68
789,28,643,3/23/2021,$5.57
790,90,566,12/23/2020,$6.40
791,17,114,11/20/2022,$2.22
792,73,269,2/3/2022,$1.45
793,80,1874,4/20/2021,$9.75
794,59,380,5/1/2023,$2.69
795,37,1833,9/30/2022,$6.35
796,22,1210,12/2/2020,$2.37
797,32,1452,9/5/2022,$8.77
798,56,335,5/20/2021,$5.14
799,66,1089,1/4/2023,$7.54
800,35,488,2/24/2022,$6.93
801,98,1711,4/16/2022,$8.64
802,34,82,2/22/2021,$7.94
803,53,1305,8/20/2020,$2.48
804,96,1501,2/27/2022,$6.47
805,39,360,10/1/2020,$3.56
806,26,639,12/9/2020,$4.09
807,31,703,7/29/2022,$5.51
808,33,1865,8/7/2021,$0.65
809,68,883,11/30/2020,$8.88
810,14,537,6/26/2023,$9.63
811,38,1069,4/1/2021,$2.49
812,71,1551,7/21/2021,$1.82
813,11,303,10/21/2020,$5.18
814,98,176,12/18/2021,$4.73
815,13,68,2/2/2023,$5.58
816,43,1471,2/5/2023,$3.04
817,67,645,6/5/2021,$6.28
818,12,562,9/1/2020,$8.22
819,46,42,8/27/2022,$8.49
820,67,378,6/15/2021,$2.91
821,36,1874,6/28/2021,$8.84
822,22,188,7/28/2021,$0.96
823,13,204,8/14/2022,$2.13
824,55,1414,9/21/2022,$1.93
825,43,1739,4/24/2023,$2.30
826,19,443,6/14/2023,$4.65
827,90,1785,1/19/2021,$4.98
828,79,1387,10/2/2020,$9.24
829,13,896,5/5/2021,$8.01
830,16,1325,4/7/2022,$8.86
831,34,1592,9/6/2022,$8.75
832,15,1844,2/13/2021,$5.15
833,42,1638,9/1/2020,$0.53
834,52,1140,12/18/2020,$0.95
835,89,1522,6/22/2021,$3.25
836,99,1443,4/4/2021,$3.21
837,86,772,1/27/2023,$2.20
838,61,1020,10/22/2021,$1.66
839,49,1316,6/17/2023,$8.49
840,11,1403,4/13/2021,$6.14
841,12,1304,5/9/2022,$5.70
842,50,784,11/11/2021,$1.20
843,18,301,6/16/2023,$5.76
844,69,664,7/1/2021,$6.11
845,82,329,10/24/2022,$1.48
846,72,503,7/10/2021,$2.61
847,45,451,12/23/2020,$5.40
848,25,303,10/25/2022,$4.93
849,99,1752,6/18/2023,$0.14
850,70,276,5/10/2021,$2.77
851,82,196,6/22/2022,$6.54
852,15,1529,2/1/2021,$8.59
853,58,1873,12/17/2020,$2.79
854,79,857,6/19/2021,$7.35
855,53,1570,9/5/2020,$9.91
856,93,720,12/9/2022,$1.92
857,10,1164,7/18/2022,$2.35
858,28,73,12/9/2022,$5.18
859,69,293,2/14/2022,$2.83
860,46,750,5/2/2023,$9.07
861,78,324,6/25/2022,$7.02
862,88,677,3/17/2021,$8.41
863,93,73,7/21/2021,$5.88
864,93,686,9/23/2020,$7.83
865,59,1300,4/19/2022,$6.20
866,38,852,5/6/2023,$0.98
867,93,1067,4/10/2022,$7.51
868,14,395,10/26/2021,$9.29
869,37,564,12/22/2021,$4.74
870,22,964,5/27/2023,$1.84
871,53,749,7/22/2020,$3.98
872,18,323,6/12/2022,$4.10
873,50,129,12/7/2020,$0.84
874,21,1686,5/15/2021,$6.91
875,23,741,2/25/2021,$5.58
876,30,1073,1/9/2022,$6.60
877,33,1027,6/21/2022,$1.61
878,89,1089,10/19/2021,$3.27
879,43,1640,7/24/2022,$3.15
880,42,363,10/5/2021,$3.66
881,80,930,4/21/2022,$0.43
882,37,1323,8/3/2022,$6.08
883,70,1017,2/26/2021,$8.35
884,51,341,9/3/2020,$2.02
885,88,461,2/5/2022,$9.66
886,57,1090,7/11/2022,$6.23
887,21,727,7/23/2022,$8.56
888,93,1717,4/18/2022,$8.91
889,80,733,8/31/2022,$5.49
890,60,311,11/23/2021,$9.44
891,97,1156,11/22/2021,$2.19
892,49,198,8/3/2022,$1.07
893,70,1212,7/3/2020,$5.54
894,53,1844,12/22/2020,$6.16
895,21,1379,8/6/2022,$1.32
896,95,1016,7/29/2021,$5.36
897,89,1853,11/26/2022,$4.19
898,99,1545,4/24/2023,$8.01
899,26,1420,11/26/2021,$4.34
900,31,1695,12/3/2020,$4.84
901,44,448,10/14/2022,$4.17
902,15,364,4/30/2021,$9.03
903,38,730,9/13/2022,$8.15
904,78,414,10/11/2022,$0.19
905,40,165,11/13/2020,$4.71
906,35,1465,3/31/2023,$6.05
907,73,992,7/24/2022,$10.00
908,64,1337,8/4/2020,$3.40
909,55,1082,8/11/2022,$1.20
910,45,833,10/31/2021,$6.44
911,66,1211,12/26/2020,$2.93
912,71,93,11/21/2022,$4.25
913,42,621,11/7/2020,$7.54
914,83,1769,12/19/2020,$1.34
915,70,115,6/9/2022,$5.18
916,62,222,3/9/2021,$9.36
917,68,1217,11/21/2021,$6.17
918,78,1716,3/9/2023,$5.67
919,98,941,3/3/2023,$2.94
920,53,1558,8/3/2021,$0.52
921,89,636,10/17/2021,$3.58
922,20,1429,12/17/2021,$6.42
923,84,180,12/29/2021,$8.01
924,52,1603,5/27/2021,$5.43
925,59,1245,9/3/2022,$8.93
926,37,1007,2/6/2022,$2.67
927,15,993,11/29/2022,$6.33
928,30,805,2/19/2021,$2.29
929,63,1150,4/23/2023,$5.98
930,59,234,11/28/2022,$3.39
931,25,1255,10/3/2021,$7.44
932,15,101,1/23/2021,$1.31
933,63,1293,11/24/2020,$5.74
934,70,769,6/22/2021,$6.18
935,96,1764,7/23/2021,$6.21
936,46,945,12/28/2021,$4.61
937,11,245,5/19/2023,$1.48
938,71,696,6/29/2022,$7.28
939,37,225,10/12/2021,$0.32
940,32,579,5/3/2023,$0.06
941,53,1833,10/22/2020,$3.79
942,30,184,2/10/2023,$5.58
943,20,1748,11/4/2020,$2.98
944,99,1009,1/28/2022,$7.14
945,45,159,5/2/2023,$3.56
946,50,506,3/5/2021,$7.62
947,89,1065,2/23/2022,$1.95
948,50,886,10/12/2021,$5.26
949,93,421,6/20/2021,$1.68
950,89,1587,3/9/2022,$1.69
951,83,1175,12/27/2021,$1.65
952,96,504,4/11/2021,$0.83
953,72,676,4/2/2023,$0.45
954,16,211,7/22/2022,$8.19
955,48,192,8/27/2021,$9.24
956,54,1193,4/17/2021,$4.86
957,84,504,12/6/2020,$8.93
958,72,706,2/1/2021,$5.18
959,16,1336,1/30/2021,$8.14
960,43,1764,11/22/2022,$9.77
961,35,1427,10/13/2022,$4.08
962,49,196,5/20/2022,$9.71
963,51,537,6/16/2023,$4.14
964,52,194,8/7/2022,$0.00
965,88,555,2/24/2023,$3.76
966,31,433,5/25/2023,$1.43
967,34,1517,5/7/2021,$5.21
968,90,102,11/1/2020,$7.50
969,25,342,3/8/2021,$9.93
970,28,1077,2/6/2021,$1.87
971,77,1718,4/26/2021,$4.20
972,50,534,1/20/2022,$5.89
973,35,617,3/13/2023,$0.44
974,66,912,6/13/2022,$9.58
975,93,1464,4/20/2022,$6.01
976,45,576,2/7/2021,$0.22
977,91,179,10/5/2021,$4.53
978,64,663,4/5/2022,$0.66
979,54,684,2/21/2022,$7.11
980,56,1156,7/13/2021,$5.58
981,21,1251,8/8/2020,$2.69
982,74,728,11/30/2020,$9.19
983,92,984,3/10/2023,$8.76
984,11,1477,11/1/2022,$6.49
985,73,479,10/21/2022,$1.98
986,19,38,1/4/2023,$8.55
987,12,1609,8/21/2021,$9.83
988,52,635,4/24/2022,$3.12
989,31,551,3/16/2021,$5.32
990,79,1012,4/18/2021,$5.44
991,67,1344,2/1/2022,$5.60
992,68,461,12/11/2021,$2.63
993,99,1098,8/17/2022,$6.08
994,63,823,10/26/2020,$9.21
995,71,744,4/22/2021,$5.23
996,32,104,9/18/2021,$9.94
997,90,1349,10/3/2021,$9.13
998,48,1801,12/21/2022,$4.27
999,38,213,8/25/2022,$5.09
1000,12,628,7/10/2022,$0.39
