invoice_id,store_id,customer_id,invoice_date,discount
4682,96,574,3/2/2022,$9.94 
4683,71,1417,8/6/2020,$5.53 
4684,74,1281,9/6/2020,$8.05 
4685,46,291,6/17/2023,$4.80 
4686,94,483,1/12/2023,$0.41 
4687,49,1285,12/22/2020,$8.80 
4688,56,293,7/27/2022,$8.98 
4689,38,258,2/9/2022,$6.42 
4690,73,1538,11/23/2021,$3.40 
4691,10,1805,6/18/2023,$0.38 
4692,45,142,1/21/2021,$1.56 
4693,99,1821,8/23/2022,$3.09 
4694,16,1034,12/17/2020,$0.49 
4695,90,1439,3/2/2023,$4.52 
4696,44,441,12/28/2021,$0.36 
4697,83,645,3/8/2022,$0.63 
4698,82,771,1/28/2023,$8.92 
4699,38,534,4/15/2022,$8.59 
4700,64,336,1/26/2023,$5.31 
4701,14,426,3/17/2022,$8.62 
4702,98,873,6/15/2023,$5.58 
4703,30,1575,7/31/2021,$6.56 
4704,60,1700,4/28/2023,$2.18 
4705,19,568,2/7/2021,$4.60 
4706,29,1287,1/5/2023,$4.78 
4707,99,73,2/24/2023,$7.69 
4708,88,885,4/10/2023,$7.75 
4709,69,1373,10/13/2021,$9.48 
4710,81,279,4/27/2021,$8.49 
4711,57,919,11/20/2020,$7.76 
4712,10,1850,1/2/2021,$6.31 
4713,55,566,5/9/2021,$4.06 
4714,59,1211,6/9/2022,$8.62 
4715,62,664,1/1/2021,$3.50 
4716,74,423,3/12/2023,$7.62 
4717,86,332,4/16/2022,$8.02 
4718,32,1719,3/19/2023,$1.51 
4719,65,1861,6/18/2022,$0.16 
4720,10,1519,2/8/2021,$7.68 
4721,29,974,11/17/2021,$5.47 
4722,68,1531,4/30/2021,$3.78 
4723,15,560,1/17/2023,$3.70 
4724,90,416,12/20/2022,$7.63 
4725,45,1807,10/10/2020,$4.58 
4726,85,866,11/20/2022,$1.13 
4727,25,329,8/2/2022,$1.50 
4728,47,1839,2/5/2023,$1.96 
4729,48,780,5/9/2021,$2.89 
4730,23,117,2/6/2022,$6.65 
4731,76,1831,12/30/2021,$0.69 
4732,64,1014,6/5/2023,$5.78 
4733,92,887,9/19/2021,$2.63 
4734,89,793,6/3/2021,$8.58 
4735,89,1130,8/20/2021,$1.87 
4736,77,388,6/1/2022,$9.62 
4737,80,1103,6/14/2023,$7.19 
4738,95,908,7/1/2021,$4.81 
4739,22,1562,8/3/2022,$0.38 
4740,64,1402,11/8/2021,$5.56 
4741,21,105,8/5/2022,$9.06 
4742,92,682,4/17/2023,$4.65 
4743,17,579,12/23/2020,$6.03 
4744,55,1140,3/23/2023,$8.83 
4745,69,633,12/3/2021,$6.96 
4746,87,1104,6/19/2023,$0.77 
4747,51,1697,2/23/2021,$5.53 
4748,97,990,2/7/2022,$1.30 
4749,42,257,11/28/2020,$2.04 
4750,12,673,12/21/2022,$5.62 
4751,74,1192,7/29/2021,$2.31 
4752,51,1278,12/21/2022,$4.33 
4753,86,768,2/2/2022,$6.16 
4754,26,696,11/17/2021,$6.16 
4755,35,403,11/3/2020,$4.98 
4756,25,28,6/2/2022,$6.92 
4757,78,235,2/3/2021,$3.00 
4758,26,1215,9/18/2020,$0.00 
4759,59,902,10/16/2020,$3.23 
4760,94,546,1/3/2023,$5.52 
4761,70,677,9/17/2022,$1.33 
4762,15,961,12/24/2022,$9.28 
4763,85,1787,10/2/2022,$6.99 
4764,37,1756,2/5/2023,$9.87 
4765,55,1010,6/21/2021,$8.81 
4766,64,947,12/23/2022,$5.36 
4767,92,1435,11/7/2020,$4.09 
4768,68,1036,5/17/2023,$7.81 
4769,62,713,3/9/2022,$4.03 
4770,71,65,3/7/2021,$9.26 
4771,62,691,5/7/2022,$4.11 
4772,33,893,1/29/2023,$8.94 
4773,29,507,11/19/2022,$2.55 
4774,96,241,8/25/2021,$8.89 
4775,32,135,5/13/2023,$5.85 
4776,33,1715,11/30/2021,$5.05 
4777,31,1391,12/16/2022,$0.59 
4778,68,161,7/13/2021,$3.87 
4779,67,758,8/7/2022,$8.63 
4780,18,1666,6/23/2022,$1.34 
4781,39,1613,4/22/2023,$1.81 
4782,26,1319,4/26/2021,$7.96 
4783,98,1295,6/4/2022,$7.73 
4784,39,728,12/8/2020,$0.14 
4785,16,1201,10/10/2020,$9.04 
4786,38,168,1/13/2021,$0.27 
4787,58,210,3/18/2021,$0.26 
4788,27,84,5/4/2021,$9.45 
4789,97,1852,8/29/2022,$0.71 
4790,10,728,1/22/2023,$9.27 
4791,59,951,11/30/2022,$0.22 
4792,73,742,8/11/2021,$8.43 
4793,91,1218,9/28/2020,$9.49 
4794,27,544,6/8/2023,$4.85 
4795,25,125,2/6/2023,$2.17 
4796,70,1489,8/4/2020,$9.10 
4797,75,1130,4/13/2023,$6.64 
4798,22,570,11/16/2022,$0.11 
4799,49,1500,6/26/2021,$7.74 
4800,88,994,8/13/2021,$7.51 
4801,11,1151,9/20/2021,$7.51 
4802,22,19,10/21/2021,$6.21 
4803,20,1351,4/28/2023,$9.22 
4804,35,455,10/20/2021,$2.71 
4805,93,160,1/9/2022,$3.54 
4806,50,1254,10/9/2021,$7.09 
4807,19,300,4/6/2023,$1.16 
4808,89,1377,5/28/2021,$5.79 
4809,84,1607,5/9/2023,$9.97 
4810,78,385,12/3/2021,$4.64 
4811,64,1244,2/10/2023,$6.98 
4812,77,1864,9/11/2021,$4.04 
4813,99,945,6/17/2021,$7.26 
4814,50,353,6/28/2022,$7.39 
4815,85,477,9/1/2021,$5.55 
4816,60,1524,6/16/2021,$4.48 
4817,36,793,2/22/2023,$7.86 
4818,56,1193,2/15/2021,$8.43 
4819,78,501,10/18/2022,$7.68 
4820,27,1396,12/23/2021,$5.94 
4821,14,374,6/11/2022,$3.11 
4822,76,1747,12/28/2020,$3.16 
4823,72,193,4/15/2023,$1.71 
4824,35,700,7/30/2021,$3.87 
4825,61,1594,12/22/2021,$3.40 
4826,97,1495,8/24/2022,$7.18 
4827,81,1244,11/25/2020,$3.57 
4828,24,1553,8/12/2020,$6.39 
4829,69,659,1/28/2023,$2.94 
4830,20,1001,9/29/2022,$7.29 
4831,73,1752,11/17/2021,$8.10 
4832,28,74,2/26/2022,$2.66 
4833,52,1709,8/7/2020,$8.85 
4834,82,282,2/17/2021,$1.67 
4835,51,729,8/15/2021,$6.63 
4836,97,366,9/6/2020,$5.44 
4837,95,673,3/2/2022,$7.33 
4838,47,912,6/18/2022,$8.84 
4839,54,815,1/1/2021,$3.51 
4840,27,384,10/6/2020,$5.35 
4841,36,326,11/2/2022,$7.32 
4842,25,759,6/9/2022,$7.90 
4843,24,874,8/30/2022,$1.69 
4844,18,1198,7/19/2021,$4.77 
4845,58,1740,6/22/2022,$7.21 
4846,70,616,11/15/2022,$8.18 
4847,78,253,4/3/2022,$1.16 
4848,35,1809,4/5/2021,$4.44 
4849,41,181,9/14/2021,$8.08 
4850,72,1590,7/23/2022,$2.94 
4851,54,1803,5/20/2021,$0.76 
4852,92,1811,12/10/2022,$0.67 
4853,62,364,9/25/2022,$7.21 
4854,43,306,4/30/2023,$4.20 
4855,75,306,6/19/2021,$7.68 
4856,42,356,3/15/2021,$4.65 
4857,37,801,5/21/2022,$9.13 
4858,51,838,6/7/2023,$0.42 
4859,53,1180,10/11/2020,$9.30 
4860,26,1276,12/14/2020,$8.43 
4861,25,920,5/5/2022,$4.47 
4862,55,299,6/23/2021,$6.25 
4863,98,426,8/17/2022,$9.21 
4864,54,173,3/12/2023,$4.65 
4865,27,1707,2/8/2023,$6.57 
4866,53,1006,8/17/2021,$0.09 
4867,28,1433,10/4/2021,$6.81 
4868,26,866,11/28/2020,$0.48 
4869,97,744,6/23/2022,$8.06 
4870,44,184,2/14/2021,$4.72 
4871,73,1042,3/23/2022,$1.62 
4872,15,1488,1/5/2021,$2.99 
4873,38,898,4/4/2023,$7.89 
4874,85,1090,11/30/2021,$9.71 
4875,85,1443,5/1/2021,$4.21 
4876,36,573,10/13/2021,$9.79 
4877,33,1600,2/1/2022,$7.53 
4878,80,47,7/20/2020,$5.25 
4879,89,1335,4/18/2022,$1.10 
4880,10,859,1/20/2023,$9.95 
4881,18,1067,6/18/2022,$3.86 
4882,73,573,1/27/2022,$6.60 
4883,65,1700,12/2/2021,$1.13 
4884,10,1488,8/23/2021,$1.03 
4885,35,908,12/30/2021,$7.00 
4886,35,327,5/16/2022,$9.69 
4887,79,1704,5/7/2023,$1.74 
4888,35,1191,7/23/2020,$2.65 
4889,52,198,3/17/2021,$3.87 
4890,75,141,2/3/2023,$9.37 
4891,67,1455,11/26/2021,$2.13 
4892,27,914,12/28/2020,$7.72 
4893,59,857,11/28/2022,$4.93 
4894,81,809,8/6/2022,$5.01 
4895,70,575,6/20/2022,$8.90 
4896,46,165,1/13/2021,$2.39 
4897,35,779,11/28/2020,$6.06 
4898,64,1484,11/22/2021,$2.73 
4899,90,1696,4/17/2021,$9.59 
4900,36,1491,10/25/2022,$1.15 
4901,35,1674,1/3/2023,$9.11 
4902,65,737,8/22/2020,$5.31 
4903,76,1407,11/12/2021,$1.31 
4904,25,183,10/29/2021,$5.03 
4905,42,97,4/6/2023,$7.53 
4906,13,203,12/1/2022,$6.26 
4907,15,449,6/20/2023,$3.27 
4908,28,924,9/9/2022,$2.18 
4909,53,988,10/17/2022,$4.68 
4910,28,1337,8/17/2021,$3.52 
4911,86,491,10/25/2022,$5.03 
4912,32,960,3/2/2021,$2.30 
4913,59,1430,7/30/2020,$7.43 
4914,26,1597,9/11/2022,$5.04 
4915,38,1030,6/23/2023,$8.64 
4916,72,274,10/13/2021,$8.51 
4917,60,1040,8/10/2022,$6.78 
4918,99,1278,6/19/2022,$0.25 
4919,75,827,9/28/2020,$1.71 
4920,96,1491,10/25/2020,$3.45 
4921,79,1768,2/3/2023,$1.99 
4922,87,1111,9/28/2021,$9.99 
4923,55,1741,6/19/2022,$2.58 
4924,68,1649,2/6/2022,$0.85 
4925,23,98,5/1/2022,$8.36 
4926,59,203,5/5/2022,$1.45 
4927,47,1269,10/17/2020,$9.85 
4928,98,1508,6/13/2022,$6.38 
4929,24,1029,8/10/2021,$6.43 
4930,84,1418,1/29/2021,$10.00 
4931,20,1270,3/29/2023,$9.46 
4932,38,1340,9/26/2021,$8.32 
4933,52,323,1/16/2023,$4.62 
4934,29,165,8/25/2020,$6.49 
4935,83,205,12/10/2022,$5.59 
4936,90,28,5/3/2021,$6.79 
4937,40,628,12/10/2022,$8.31 
4938,12,189,7/15/2020,$5.34 
4939,88,1037,8/8/2020,$9.15 
4940,42,1815,4/9/2021,$9.68 
4941,82,342,12/21/2021,$2.02 
4942,32,400,1/28/2023,$5.10 
4943,88,382,10/13/2020,$8.46 
4944,10,1233,5/6/2023,$8.45 
4945,12,1536,6/20/2023,$8.29 
4946,30,621,4/12/2022,$4.30 
4947,21,489,5/4/2022,$3.51 
4948,75,1842,8/31/2021,$7.89 
4949,64,209,12/22/2022,$6.69 
4950,58,1706,3/2/2021,$3.77 
4951,30,970,9/5/2020,$3.18 
4952,67,1286,7/1/2020,$7.29 
4953,69,47,9/24/2020,$6.80 
4954,26,1146,2/12/2023,$7.85 
4955,97,180,8/19/2020,$2.05 
4956,60,382,6/8/2023,$6.11 
4957,97,1663,4/16/2022,$6.52 
4958,44,470,11/23/2022,$0.59 
4959,52,1730,8/9/2020,$1.93 
4960,64,1042,12/31/2021,$6.63 
4961,60,379,12/13/2022,$8.98 
4962,27,1623,1/7/2023,$8.88 
4963,49,1444,10/6/2022,$7.68 
4964,84,371,5/24/2021,$9.46 
4965,58,1762,12/9/2022,$0.48 
4966,20,660,11/7/2020,$5.07 
4967,23,1378,11/9/2020,$6.12 
4968,49,162,2/5/2022,$3.68 
4969,28,390,9/30/2020,$2.56 
4970,46,1046,11/5/2020,$9.12 
4971,80,930,7/26/2022,$0.53 
4972,35,296,10/10/2022,$8.95 
4973,86,468,7/3/2022,$5.86 
4974,80,1612,10/2/2021,$4.71 
4975,95,1324,1/28/2022,$5.69 
4976,98,194,7/1/2021,$3.23 
4977,22,510,10/12/2021,$6.48 
4978,11,530,7/7/2021,$2.14 
4979,53,715,6/21/2021,$7.47 
4980,68,145,9/16/2022,$4.03 
4981,64,91,6/27/2021,$9.57 
4982,40,264,3/16/2023,$5.05 
4983,21,381,7/27/2022,$7.35 
4984,55,1817,4/27/2023,$2.21 
4985,45,1006,3/17/2023,$6.71 
4986,22,1366,11/24/2020,$9.22 
4987,35,1472,12/28/2020,$9.67 
4988,26,767,12/13/2021,$1.72 
4989,77,272,1/1/2022,$3.58 
4990,30,127,10/11/2020,$4.73 
4991,12,19,2/12/2022,$8.53 
4992,88,1767,10/8/2022,$5.04 
4993,30,101,9/5/2021,$7.79 
4994,28,450,11/3/2020,$4.82 
4995,20,1679,3/1/2022,$6.65 
4996,41,1822,5/8/2022,$0.04 
4997,27,587,5/6/2022,$1.54 
4998,13,142,9/16/2020,$3.67 
4999,51,1293,10/14/2021,$2.24 
5000,86,1704,3/6/2021,$9.00 
